page,line,token,text,x0,x1,mid_x,band,phase,label_key,used_axis,reassigned_from,wrap_affinity
3,24,,Account,36.75,73.52269744873047,55.136348724365234,label,validate_anchor_row_relaxed,,x0,,
3,24,0,Account,36.75,73.52269744873047,55.136348724365234,label,anchor,account_number_display,x0,,
3,24,,#,75.861328125,81.66632843017578,78.76382827758789,label,validate_anchor_row_relaxed,,x0,,
3,24,1,#,75.861328125,81.66632843017578,78.76382827758789,label,anchor,account_number_display,x0,,
3,24,,658671***,172.875,218.5623016357422,195.7186508178711,tu,validate_anchor_row_relaxed,,x0,,
3,24,2,658671***,172.875,218.5623016357422,195.7186508178711,tu,anchor,account_number_display,x0,,
3,24,,658671***,309.0,354.68731689453125,331.8436584472656,xp,validate_anchor_row_relaxed,,x0,,
3,24,3,658671***,309.0,354.68731689453125,331.8436584472656,xp,anchor,account_number_display,x0,,
3,24,,658671***,445.125,490.81231689453125,467.9686584472656,eq,validate_anchor_row_relaxed,,x0,,
3,24,4,658671***,445.125,490.81231689453125,467.9686584472656,eq,anchor,account_number_display,x0,,
3,24,,Account,36.75,73.52269744873047,55.136348724365234,label,band,,x0,,
3,24,,#,75.861328125,81.66632843017578,78.76382827758789,label,band,,x0,,
3,24,,658671***,172.875,218.5623016357422,195.7186508178711,tu,band,,x0,,
3,24,,658671***,309.0,354.68731689453125,331.8436584472656,xp,band,,x0,,
3,24,,658671***,445.125,490.81231689453125,467.9686584472656,eq,band,,x0,,
3,24,,#,75.861328125,81.66632843017578,78.76382827758789,label,in_label_band,,x0,,
3,24,0,Account,36.75,73.52269744873047,55.136348724365234,label,labeled,account_number_display,x0,,
3,24,1,#,75.861328125,81.66632843017578,78.76382827758789,label,labeled,account_number_display,x0,,
3,24,2,658671***,172.875,218.5623016357422,195.7186508178711,tu,labeled,account_number_display,x0,,
3,24,3,658671***,309.0,354.68731689453125,331.8436584472656,xp,labeled,account_number_display,x0,,
3,24,4,658671***,445.125,490.81231689453125,467.9686584472656,eq,labeled,account_number_display,x0,,
3,25,,High,36.75,57.380287170410156,47.06514358520508,label,heading_check,,x0,,
3,25,,Balance:,59.72021484375,97.81060791015625,78.76541137695312,label,heading_check,,x0,,
3,25,,"$123,000",172.875,210.7618408203125,191.81842041015625,tu,heading_check,,x0,,
3,25,,High,36.75,57.380287170410156,47.06514358520508,label,band,,x0,,
3,25,,Balance:,59.72021484375,97.81060791015625,78.76541137695312,label,band,,x0,,
3,25,,"$123,000",172.875,210.7618408203125,191.81842041015625,tu,band,,x0,,
3,25,,"$123,000",309.0,346.8868408203125,327.94342041015625,xp,band,,x0,,
3,25,,"$123,000",445.125,483.0118408203125,464.06842041015625,eq,band,,x0,,
3,25,0,High,36.75,57.380287170410156,47.06514358520508,label,labeled,high_balance,x0,,
3,25,1,Balance:,59.72021484375,97.81060791015625,78.76541137695312,label,labeled,high_balance,x0,,
3,25,2,"$123,000",172.875,210.7618408203125,191.81842041015625,tu,labeled,high_balance,x0,,
3,25,3,"$123,000",309.0,346.8868408203125,327.94342041015625,xp,labeled,high_balance,x0,,
3,25,4,"$123,000",445.125,483.0118408203125,464.06842041015625,eq,labeled,high_balance,x0,,
3,26,,Last,36.75,55.65013885498047,46.200069427490234,label,heading_check,,x0,,
3,26,,Verified:,57.98876953125,95.79351806640625,76.89114379882812,label,heading_check,,x0,,
3,26,,21.10.2019,172.875,218.2545166015625,195.56475830078125,tu,heading_check,,x0,,
3,26,,Last,36.75,55.65013885498047,46.200069427490234,label,band,,x0,,
3,26,,Verified:,57.98876953125,95.79351806640625,76.89114379882812,label,band,,x0,,
3,26,,21.10.2019,172.875,218.2545166015625,195.56475830078125,tu,band,,x0,,
3,26,,--,309.0,314.7850036621094,311.8925018310547,xp,band,,x0,,
3,26,,--,445.125,450.9100036621094,448.0175018310547,eq,band,,x0,,
3,26,0,Last,36.75,55.65013885498047,46.200069427490234,label,labeled,last_verified,x0,,
3,26,1,Verified:,57.98876953125,95.79351806640625,76.89114379882812,label,labeled,last_verified,x0,,
3,26,2,21.10.2019,172.875,218.2545166015625,195.56475830078125,tu,labeled,last_verified,x0,,
3,26,3,--,309.0,314.7850036621094,311.8925018310547,xp,labeled,last_verified,x0,,
3,26,4,--,445.125,450.9100036621094,448.0175018310547,eq,labeled,last_verified,x0,,
3,27,,Date,36.75,58.064884185791016,47.40744209289551,label,heading_check,,x0,,
3,27,,of,60.41015625,69.46542358398438,64.93778991699219,label,heading_check,,x0,,
3,27,,Last,71.80517578125,90.70531463623047,81.25524520874023,label,heading_check,,x0,,
3,27,,Activity:,93.0439453125,129.99176025390625,111.51785278320312,label,heading_check,,x0,,
3,27,,21.10.2019,172.875,218.2545166015625,195.56475830078125,tu,heading_check,,x0,,
3,27,,Date,36.75,58.064884185791016,47.40744209289551,label,band,,x0,,
3,27,,of,60.41015625,69.46542358398438,64.93778991699219,label,band,,x0,,
3,27,,Last,71.80517578125,90.70531463623047,81.25524520874023,label,band,,x0,,
3,27,,Activity:,93.0439453125,129.99176025390625,111.51785278320312,label,band,,x0,,
3,27,,21.10.2019,172.875,218.2545166015625,195.56475830078125,tu,band,,x0,,
3,27,,1.10.2019,309.0,349.2423095703125,329.12115478515625,xp,band,,x0,,
3,27,,1.10.2019,445.125,485.3673095703125,465.24615478515625,eq,band,,x0,,
3,27,0,Date,36.75,58.064884185791016,47.40744209289551,label,labeled,date_of_last_activity,x0,,
3,27,1,of,60.41015625,69.46542358398438,64.93778991699219,label,labeled,date_of_last_activity,x0,,
3,27,2,Last,71.80517578125,90.70531463623047,81.25524520874023,label,labeled,date_of_last_activity,x0,,
3,27,3,Activity:,93.0439453125,129.99176025390625,111.51785278320312,label,labeled,date_of_last_activity,x0,,
3,27,4,21.10.2019,172.875,218.2545166015625,195.56475830078125,tu,labeled,date_of_last_activity,x0,,
3,27,5,1.10.2019,309.0,349.2423095703125,329.12115478515625,xp,labeled,date_of_last_activity,x0,,
3,27,6,1.10.2019,445.125,485.3673095703125,465.24615478515625,eq,labeled,date_of_last_activity,x0,,
3,28,,Date,36.75,58.064884185791016,47.40744209289551,label,heading_check,,x0,,
3,28,,Reported:,60.41015625,104.50787353515625,82.45901489257812,label,heading_check,,x0,,
3,28,,21.10.2019,172.875,218.2545166015625,195.56475830078125,tu,heading_check,,x0,,
3,28,,Date,36.75,58.064884185791016,47.40744209289551,label,band,,x0,,
3,28,,Reported:,60.41015625,104.50787353515625,82.45901489257812,label,band,,x0,,
3,28,,21.10.2019,172.875,218.2545166015625,195.56475830078125,tu,band,,x0,,
3,28,,21.10.2019,309.0,354.3795166015625,331.68975830078125,xp,band,,x0,,
3,28,,1.10.2019,445.125,485.3673095703125,465.24615478515625,eq,band,,x0,,
3,28,0,Date,36.75,58.064884185791016,47.40744209289551,label,labeled,date_reported,x0,,
3,28,1,Reported:,60.41015625,104.50787353515625,82.45901489257812,label,labeled,date_reported,x0,,
3,28,2,21.10.2019,172.875,218.2545166015625,195.56475830078125,tu,labeled,date_reported,x0,,
3,28,3,21.10.2019,309.0,354.3795166015625,331.68975830078125,xp,labeled,date_reported,x0,,
3,28,4,1.10.2019,445.125,485.3673095703125,465.24615478515625,eq,labeled,date_reported,x0,,
3,29,,Date,36.75,58.064884185791016,47.40744209289551,label,heading_check,,x0,,
3,29,,Opened:,60.41015625,98.07867431640625,79.24441528320312,label,heading_check,,x0,,
3,29,,6.12.2004,172.875,213.1173095703125,192.99615478515625,tu,heading_check,,x0,,
3,29,,Date,36.75,58.064884185791016,47.40744209289551,label,band,,x0,,
3,29,,Opened:,60.41015625,98.07867431640625,79.24441528320312,label,band,,x0,,
3,29,,6.12.2004,172.875,213.1173095703125,192.99615478515625,tu,band,,x0,,
3,29,,1.12.2004,309.0,349.2423095703125,329.12115478515625,xp,band,,x0,,
3,29,,1.12.2004,445.125,485.3673095703125,465.24615478515625,eq,band,,x0,,
3,29,0,Date,36.75,58.064884185791016,47.40744209289551,label,labeled,date_opened,x0,,
3,29,1,Opened:,60.41015625,98.07867431640625,79.24441528320312,label,labeled,date_opened,x0,,
3,29,2,6.12.2004,172.875,213.1173095703125,192.99615478515625,tu,labeled,date_opened,x0,,
3,29,3,1.12.2004,309.0,349.2423095703125,329.12115478515625,xp,labeled,date_opened,x0,,
3,29,4,1.12.2004,445.125,485.3673095703125,465.24615478515625,eq,labeled,date_opened,x0,,
3,30,,Balance,36.75,72.26800537109375,54.509002685546875,label,heading_check,,x0,,
3,30,,Owed:,74.61328125,103.05767822265625,88.83547973632812,label,heading_check,,x0,,
3,30,,$0,172.875,183.1422119140625,178.00860595703125,tu,heading_check,,x0,,
3,30,,Balance,36.75,72.26800537109375,54.509002685546875,label,band,,x0,,
3,30,,Owed:,74.61328125,103.05767822265625,88.83547973632812,label,band,,x0,,
3,30,,$0,172.875,183.1422119140625,178.00860595703125,tu,band,,x0,,
3,30,,$0,309.0,319.2672119140625,314.13360595703125,xp,band,,x0,,
3,30,,$0,445.125,455.3922119140625,450.25860595703125,eq,band,,x0,,
3,30,0,Balance,36.75,72.26800537109375,54.509002685546875,label,labeled,balance_owed,x0,,
3,30,1,Owed:,74.61328125,103.05767822265625,88.83547973632812,label,labeled,balance_owed,x0,,
3,30,2,$0,172.875,183.1422119140625,178.00860595703125,tu,labeled,balance_owed,x0,,
3,30,3,$0,309.0,319.2672119140625,314.13360595703125,xp,labeled,balance_owed,x0,,
3,30,4,$0,445.125,455.3922119140625,450.25860595703125,eq,labeled,balance_owed,x0,,
3,31,,Closed,36.75,66.28273010253906,51.51636505126953,label,heading_check,,x0,,
3,31,,Date:,68.6279296875,92.51519775390625,80.57156372070312,label,heading_check,,x0,,
3,31,,21.10.2019,172.875,218.2545166015625,195.56475830078125,tu,heading_check,,x0,,
3,31,,Closed,36.75,66.28273010253906,51.51636505126953,label,band,,x0,,
3,31,,Date:,68.6279296875,92.51519775390625,80.57156372070312,label,band,,x0,,
3,31,,21.10.2019,172.875,218.2545166015625,195.56475830078125,tu,band,,x0,,
3,31,,--,309.0,314.7850036621094,311.8925018310547,xp,band,,x0,,
3,31,,--,445.125,450.9100036621094,448.0175018310547,eq,band,,x0,,
3,31,0,Closed,36.75,66.28273010253906,51.51636505126953,label,labeled,closed_date,x0,,
3,31,1,Date:,68.6279296875,92.51519775390625,80.57156372070312,label,labeled,closed_date,x0,,
