page,line,token,text,x0,x1,mid_x,band,phase,label_key,used_axis,reassigned_from,wrap_affinity
7,12,,Reported:,60.41015625,104.50787353515625,82.45901489257812,label,heading_check,,x0,,
7,12,,24.7.2019,172.875,213.1173095703125,192.99615478515625,tu,heading_check,,x0,,
7,12,,Date,36.75,58.064884185791016,47.40744209289551,label,band,,x0,,
7,12,,Reported:,60.41015625,104.50787353515625,82.45901489257812,label,band,,x0,,
7,12,,24.7.2019,172.875,213.1173095703125,192.99615478515625,tu,band,,x0,,
7,12,,5.8.2019,309.0,344.1051025390625,326.55255126953125,xp,band,,x0,,
7,12,,1.8.2019,445.125,480.2301025390625,462.67755126953125,eq,band,,x0,,
7,12,0,Date,36.75,58.064884185791016,47.40744209289551,label,labeled,date_reported,x0,,
7,12,1,Reported:,60.41015625,104.50787353515625,82.45901489257812,label,labeled,date_reported,x0,,
7,12,2,24.7.2019,172.875,213.1173095703125,192.99615478515625,tu,labeled,date_reported,x0,,
7,12,3,5.8.2019,309.0,344.1051025390625,326.55255126953125,xp,labeled,date_reported,x0,,
7,12,4,1.8.2019,445.125,480.2301025390625,462.67755126953125,eq,labeled,date_reported,x0,,
7,13,,Date,36.75,58.064884185791016,47.40744209289551,label,heading_check,,x0,,
7,13,,Opened:,60.41015625,98.07867431640625,79.24441528320312,label,heading_check,,x0,,
7,13,,7.10.2013,172.875,213.1173095703125,192.99615478515625,tu,heading_check,,x0,,
7,13,,Date,36.75,58.064884185791016,47.40744209289551,label,band,,x0,,
7,13,,Opened:,60.41015625,98.07867431640625,79.24441528320312,label,band,,x0,,
7,13,,7.10.2013,172.875,213.1173095703125,192.99615478515625,tu,band,,x0,,
7,13,,1.10.2013,309.0,349.2423095703125,329.12115478515625,xp,band,,x0,,
7,13,,1.10.2013,445.125,485.3673095703125,465.24615478515625,eq,band,,x0,,
7,13,0,Date,36.75,58.064884185791016,47.40744209289551,label,labeled,date_opened,x0,,
7,13,1,Opened:,60.41015625,98.07867431640625,79.24441528320312,label,labeled,date_opened,x0,,
7,13,2,7.10.2013,172.875,213.1173095703125,192.99615478515625,tu,labeled,date_opened,x0,,
7,13,3,1.10.2013,309.0,349.2423095703125,329.12115478515625,xp,labeled,date_opened,x0,,
7,13,4,1.10.2013,445.125,485.3673095703125,465.24615478515625,eq,labeled,date_opened,x0,,
7,14,,Balance,36.75,72.26800537109375,54.509002685546875,label,heading_check,,x0,,
7,14,,Owed:,74.61328125,103.05767822265625,88.83547973632812,label,heading_check,,x0,,
7,14,,$0,172.875,183.1422119140625,178.00860595703125,tu,heading_check,,x0,,
7,14,,Balance,36.75,72.26800537109375,54.509002685546875,label,band,,x0,,
7,14,,Owed:,74.61328125,103.05767822265625,88.83547973632812,label,band,,x0,,
7,14,,$0,172.875,183.1422119140625,178.00860595703125,tu,band,,x0,,
7,14,,$0,309.0,319.2672119140625,314.13360595703125,xp,band,,x0,,
7,14,,$0,445.125,455.3922119140625,450.25860595703125,eq,band,,x0,,
7,14,0,Balance,36.75,72.26800537109375,54.509002685546875,label,labeled,balance_owed,x0,,
7,14,1,Owed:,74.61328125,103.05767822265625,88.83547973632812,label,labeled,balance_owed,x0,,
7,14,2,$0,172.875,183.1422119140625,178.00860595703125,tu,labeled,balance_owed,x0,,
7,14,3,$0,309.0,319.2672119140625,314.13360595703125,xp,labeled,balance_owed,x0,,
7,14,4,$0,445.125,455.3922119140625,450.25860595703125,eq,labeled,balance_owed,x0,,
7,15,,Closed,36.75,66.28273010253906,51.51636505126953,label,heading_check,,x0,,
7,15,,Date:,68.6279296875,92.51519775390625,80.57156372070312,label,heading_check,,x0,,
7,15,,24.7.2019,172.875,213.1173095703125,192.99615478515625,tu,heading_check,,x0,,
7,15,,Closed,36.75,66.28273010253906,51.51636505126953,label,band,,x0,,
7,15,,Date:,68.6279296875,92.51519775390625,80.57156372070312,label,band,,x0,,
7,15,,24.7.2019,172.875,213.1173095703125,192.99615478515625,tu,band,,x0,,
7,15,,--,309.0,314.7850036621094,311.8925018310547,xp,band,,x0,,
