page,line,token,text,x0,x1,mid_x,band,phase,label_key,used_axis,reassigned_from,wrap_affinity
6,3,,Account,36.75,73.52269744873047,55.136348724365234,label,validate_anchor_row_relaxed,,x0,,
6,3,0,Account,36.75,73.52269744873047,55.136348724365234,label,anchor,account_number_display,x0,,
6,3,,#,75.861328125,81.66632843017578,78.76382827758789,label,validate_anchor_row_relaxed,,x0,,
6,3,1,#,75.861328125,81.66632843017578,78.76382827758789,label,anchor,account_number_display,x0,,
6,3,,942029*******,172.875,238.3904266357422,205.6327133178711,tu,validate_anchor_row_relaxed,,x0,,
6,3,2,942029*******,172.875,238.3904266357422,205.6327133178711,tu,anchor,account_number_display,x0,,
6,3,,942029*******,309.0,374.51544189453125,341.7577209472656,xp,validate_anchor_row_relaxed,,x0,,
6,3,3,942029*******,309.0,374.51544189453125,341.7577209472656,xp,anchor,account_number_display,x0,,
6,3,,942029*******,445.125,510.64044189453125,477.8827209472656,eq,validate_anchor_row_relaxed,,x0,,
6,3,4,942029*******,445.125,510.64044189453125,477.8827209472656,eq,anchor,account_number_display,x0,,
6,3,,Account,36.75,73.52269744873047,55.136348724365234,label,band,,x0,,
6,3,,#,75.861328125,81.66632843017578,78.76382827758789,label,band,,x0,,
6,3,,942029*******,172.875,238.3904266357422,205.6327133178711,tu,band,,x0,,
6,3,,942029*******,309.0,374.51544189453125,341.7577209472656,xp,band,,x0,,
6,3,,942029*******,445.125,510.64044189453125,477.8827209472656,eq,band,,x0,,
6,3,,#,75.861328125,81.66632843017578,78.76382827758789,label,in_label_band,,x0,,
6,3,0,Account,36.75,73.52269744873047,55.136348724365234,label,labeled,account_number_display,x0,,
6,3,1,#,75.861328125,81.66632843017578,78.76382827758789,label,labeled,account_number_display,x0,,
6,3,2,942029*******,172.875,238.3904266357422,205.6327133178711,tu,labeled,account_number_display,x0,,
6,3,3,942029*******,309.0,374.51544189453125,341.7577209472656,xp,labeled,account_number_display,x0,,
6,3,4,942029*******,445.125,510.64044189453125,477.8827209472656,eq,labeled,account_number_display,x0,,
6,4,,High,36.75,57.380287170410156,47.06514358520508,label,heading_check,,x0,,
6,4,,Balance:,59.72021484375,97.81060791015625,78.76541137695312,label,heading_check,,x0,,
6,4,,"$109,000",172.875,210.7618408203125,191.81842041015625,tu,heading_check,,x0,,
6,4,,High,36.75,57.380287170410156,47.06514358520508,label,band,,x0,,
6,4,,Balance:,59.72021484375,97.81060791015625,78.76541137695312,label,band,,x0,,
6,4,,"$109,000",172.875,210.7618408203125,191.81842041015625,tu,band,,x0,,
6,4,,"$109,000",309.0,346.8868408203125,327.94342041015625,xp,band,,x0,,
6,4,,"$109,000",445.125,483.0118408203125,464.06842041015625,eq,band,,x0,,
6,4,0,High,36.75,57.380287170410156,47.06514358520508,label,labeled,high_balance,x0,,
6,4,1,Balance:,59.72021484375,97.81060791015625,78.76541137695312,label,labeled,high_balance,x0,,
6,4,2,"$109,000",172.875,210.7618408203125,191.81842041015625,tu,labeled,high_balance,x0,,
6,4,3,"$109,000",309.0,346.8868408203125,327.94342041015625,xp,labeled,high_balance,x0,,
6,4,4,"$109,000",445.125,483.0118408203125,464.06842041015625,eq,labeled,high_balance,x0,,
6,5,,Last,36.75,55.65013885498047,46.200069427490234,label,heading_check,,x0,,
6,5,,Verified:,57.98876953125,95.79351806640625,76.89114379882812,label,heading_check,,x0,,
6,5,,8.8.2019,172.875,207.9801025390625,190.42755126953125,tu,heading_check,,x0,,
6,5,,Last,36.75,55.65013885498047,46.200069427490234,label,band,,x0,,
6,5,,Verified:,57.98876953125,95.79351806640625,76.89114379882812,label,band,,x0,,
6,5,,8.8.2019,172.875,207.9801025390625,190.42755126953125,tu,band,,x0,,
6,5,,--,309.0,314.7850036621094,311.8925018310547,xp,band,,x0,,
6,5,,--,445.125,450.9100036621094,448.0175018310547,eq,band,,x0,,
6,5,0,Last,36.75,55.65013885498047,46.200069427490234,label,labeled,last_verified,x0,,
6,5,1,Verified:,57.98876953125,95.79351806640625,76.89114379882812,label,labeled,last_verified,x0,,
6,5,2,8.8.2019,172.875,207.9801025390625,190.42755126953125,tu,labeled,last_verified,x0,,
6,5,3,--,309.0,314.7850036621094,311.8925018310547,xp,labeled,last_verified,x0,,
6,5,4,--,445.125,450.9100036621094,448.0175018310547,eq,labeled,last_verified,x0,,
6,6,,Date,36.75,58.064884185791016,47.40744209289551,label,heading_check,,x0,,
6,6,,of,60.41015625,69.46542358398438,64.93778991699219,label,heading_check,,x0,,
6,6,,Last,71.80517578125,90.70531463623047,81.25524520874023,label,heading_check,,x0,,
6,6,,Activity:,93.0439453125,129.99176025390625,111.51785278320312,label,heading_check,,x0,,
6,6,,8.8.2019,172.875,207.9801025390625,190.42755126953125,tu,heading_check,,x0,,
6,6,,Date,36.75,58.064884185791016,47.40744209289551,label,band,,x0,,
6,6,,of,60.41015625,69.46542358398438,64.93778991699219,label,band,,x0,,
6,6,,Last,71.80517578125,90.70531463623047,81.25524520874023,label,band,,x0,,
6,6,,Activity:,93.0439453125,129.99176025390625,111.51785278320312,label,band,,x0,,
6,6,,8.8.2019,172.875,207.9801025390625,190.42755126953125,tu,band,,x0,,
6,6,,1.9.2019,309.0,344.1051025390625,326.55255126953125,xp,band,,x0,,
6,6,,1.8.2019,445.125,480.2301025390625,462.67755126953125,eq,band,,x0,,
6,6,0,Date,36.75,58.064884185791016,47.40744209289551,label,labeled,date_of_last_activity,x0,,
6,6,1,of,60.41015625,69.46542358398438,64.93778991699219,label,labeled,date_of_last_activity,x0,,
6,6,2,Last,71.80517578125,90.70531463623047,81.25524520874023,label,labeled,date_of_last_activity,x0,,
6,6,3,Activity:,93.0439453125,129.99176025390625,111.51785278320312,label,labeled,date_of_last_activity,x0,,
6,6,4,8.8.2019,172.875,207.9801025390625,190.42755126953125,tu,labeled,date_of_last_activity,x0,,
6,6,5,1.9.2019,309.0,344.1051025390625,326.55255126953125,xp,labeled,date_of_last_activity,x0,,
6,6,6,1.8.2019,445.125,480.2301025390625,462.67755126953125,eq,labeled,date_of_last_activity,x0,,
6,7,,Date,36.75,58.064884185791016,47.40744209289551,label,heading_check,,x0,,
6,7,,Reported:,60.41015625,104.50787353515625,82.45901489257812,label,heading_check,,x0,,
6,7,,8.8.2019,172.875,207.9801025390625,190.42755126953125,tu,heading_check,,x0,,
6,7,,Date,36.75,58.064884185791016,47.40744209289551,label,band,,x0,,
6,7,,Reported:,60.41015625,104.50787353515625,82.45901489257812,label,band,,x0,,
6,7,,8.8.2019,172.875,207.9801025390625,190.42755126953125,tu,band,,x0,,
6,7,,5.9.2019,309.0,344.1051025390625,326.55255126953125,xp,band,,x0,,
6,7,,1.9.2019,445.125,480.2301025390625,462.67755126953125,eq,band,,x0,,
6,7,0,Date,36.75,58.064884185791016,47.40744209289551,label,labeled,date_reported,x0,,
6,7,1,Reported:,60.41015625,104.50787353515625,82.45901489257812,label,labeled,date_reported,x0,,
6,7,2,8.8.2019,172.875,207.9801025390625,190.42755126953125,tu,labeled,date_reported,x0,,
6,7,3,5.9.2019,309.0,344.1051025390625,326.55255126953125,xp,labeled,date_reported,x0,,
6,7,4,1.9.2019,445.125,480.2301025390625,462.67755126953125,eq,labeled,date_reported,x0,,
6,8,,Date,36.75,58.064884185791016,47.40744209289551,label,heading_check,,x0,,
6,8,,Opened:,60.41015625,98.07867431640625,79.24441528320312,label,heading_check,,x0,,
6,8,,30.8.2013,172.875,213.1173095703125,192.99615478515625,tu,heading_check,,x0,,
6,8,,Date,36.75,58.064884185791016,47.40744209289551,label,band,,x0,,
6,8,,Opened:,60.41015625,98.07867431640625,79.24441528320312,label,band,,x0,,
6,8,,30.8.2013,172.875,213.1173095703125,192.99615478515625,tu,band,,x0,,
6,8,,1.8.2013,309.0,344.1051025390625,326.55255126953125,xp,band,,x0,,
