page,line,token,text,x0,x1,mid_x,band,phase,label_key,used_axis,reassigned_from,wrap_affinity
20,12,0,Dispute,36.75,71.45941162109375,54.104705810546875,label,labeled,dispute_status,x0,,
20,12,1,Status:,73.8046875,104.96490478515625,89.38479614257812,label,labeled,dispute_status,x0,,
20,12,2,--,172.875,178.66000366210938,175.7675018310547,tu,labeled,dispute_status,x0,,
20,12,3,Account,309.0,341.8668518066406,325.4334259033203,xp,labeled,dispute_status,x0,,
20,12,4,not,344.208984375,357.8058166503906,351.0074005126953,xp,labeled,dispute_status,x0,,
20,12,5,disputed,360.14794921875,395.7109680175781,377.92945861816406,xp,labeled,dispute_status,x0,,
20,12,6,--,445.125,450.9100036621094,448.0175018310547,eq,labeled,dispute_status,x0,,
20,13,,Creditor,36.75,73.89605712890625,55.323028564453125,label,heading_check,,x0,,
20,13,,Type:,76.23486328125,100.14410400390625,88.18948364257812,label,heading_check,,x0,,
20,13,,--,172.875,178.66000366210938,175.7675018310547,tu,heading_check,,x0,,
20,13,,Creditor,36.75,73.89605712890625,55.323028564453125,label,band,,x0,,
20,13,,Type:,76.23486328125,100.14410400390625,88.18948364257812,label,band,,x0,,
20,13,,--,172.875,178.66000366210938,175.7675018310547,tu,band,,x0,,
20,13,,Bank,309.0,329.07061767578125,319.0353088378906,xp,band,,x0,,
20,13,,Credit,331.41650390625,355.8458557128906,343.6311798095703,xp,band,,x0,,
20,13,,Cards,358.18798828125,381.58587646484375,369.8869323730469,xp,band,,x0,,
20,13,,--,445.125,450.9100036621094,448.0175018310547,eq,band,,x0,,
20,13,0,Creditor,36.75,73.89605712890625,55.323028564453125,label,labeled,creditor_type,x0,,
20,13,1,Type:,76.23486328125,100.14410400390625,88.18948364257812,label,labeled,creditor_type,x0,,
20,13,2,--,172.875,178.66000366210938,175.7675018310547,tu,labeled,creditor_type,x0,,
20,13,3,Bank,309.0,329.07061767578125,319.0353088378906,xp,labeled,creditor_type,x0,,
20,13,4,Credit,331.41650390625,355.8458557128906,343.6311798095703,xp,labeled,creditor_type,x0,,
20,13,5,Cards,358.18798828125,381.58587646484375,369.8869323730469,xp,labeled,creditor_type,x0,,
20,13,6,--,445.125,450.9100036621094,448.0175018310547,eq,labeled,creditor_type,x0,,
20,14,,Account,36.75,73.52269744873047,55.136348724365234,label,heading_check,,x0,,
20,14,,Status:,75.861328125,107.02154541015625,91.44143676757812,label,heading_check,,x0,,
20,14,,--,172.875,178.66000366210938,175.7675018310547,tu,heading_check,,x0,,
20,14,,Account,36.75,73.52269744873047,55.136348724365234,label,band,,x0,,
20,14,,Status:,75.861328125,107.02154541015625,91.44143676757812,label,band,,x0,,
20,14,,--,172.875,178.66000366210938,175.7675018310547,tu,band,,x0,,
20,14,,Closed,309.0,336.3891906738281,322.69459533691406,xp,band,,x0,,
20,14,,--,445.125,450.9100036621094,448.0175018310547,eq,band,,x0,,
20,14,0,Account,36.75,73.52269744873047,55.136348724365234,label,labeled,account_status,x0,,
20,14,1,Status:,75.861328125,107.02154541015625,91.44143676757812,label,labeled,account_status,x0,,
20,14,2,--,172.875,178.66000366210938,175.7675018310547,tu,labeled,account_status,x0,,
20,14,3,Closed,309.0,336.3891906738281,322.69459533691406,xp,labeled,account_status,x0,,
20,14,4,--,445.125,450.9100036621094,448.0175018310547,eq,labeled,account_status,x0,,
20,15,,Payment,36.75,76.93285369873047,56.841426849365234,label,heading_check,,x0,,
20,15,,Status:,79.271484375,110.43170166015625,94.85159301757812,label,heading_check,,x0,,
20,15,,--,172.875,178.66000366210938,175.7675018310547,tu,heading_check,,x0,,
20,15,,Payment,36.75,76.93285369873047,56.841426849365234,label,band,,x0,,
20,15,,Status:,79.271484375,110.43170166015625,94.85159301757812,label,band,,x0,,
20,15,,--,172.875,178.66000366210938,175.7675018310547,tu,band,,x0,,
20,15,,Collection/Chargeoff,309.0,391.3218688964844,350.1609344482422,xp,band,,x0,,
20,15,,--,445.125,450.9100036621094,448.0175018310547,eq,band,,x0,,
20,15,0,Payment,36.75,76.93285369873047,56.841426849365234,label,labeled,payment_status,x0,,
20,15,1,Status:,79.271484375,110.43170166015625,94.85159301757812,label,labeled,payment_status,x0,,
20,15,2,--,172.875,178.66000366210938,175.7675018310547,tu,labeled,payment_status,x0,,
20,15,3,Collection/Chargeoff,309.0,391.3218688964844,350.1609344482422,xp,labeled,payment_status,x0,,
20,15,4,--,445.125,450.9100036621094,448.0175018310547,eq,labeled,payment_status,x0,,
20,16,,Creditor,36.75,73.89605712890625,55.323028564453125,label,heading_check,,x0,,
20,16,,Remarks:,76.23486328125,118.47369384765625,97.35427856445312,label,heading_check,,x0,,
20,16,,--,172.875,178.66000366210938,175.7675018310547,tu,heading_check,,x0,,
20,16,,Creditor,36.75,73.89605712890625,55.323028564453125,label,band,,x0,,
20,16,,Remarks:,76.23486328125,118.47369384765625,97.35427856445312,label,band,,x0,,
20,16,,--,172.875,178.66000366210938,175.7675018310547,tu,band,,x0,,
20,16,,Account,309.0,341.8668518066406,325.4334259033203,xp,band,,x0,,
20,16,,has,344.208984375,358.47503662109375,351.3420104980469,xp,band,,x0,,
20,16,,been,360.8203125,381.37493896484375,371.0976257324219,xp,band,,x0,,
20,16,,closed,383.7158203125,409.7954406738281,396.75563049316406,xp,band,,x0,,
20,16,,due,412.13525390625,427.7461853027344,419.9407196044922,xp,band,,x0,,
20,16,,to,430.0869140625,438.37115478515625,434.2290344238281,xp,band,,x0,,
20,16,,--,445.125,450.9100036621094,448.0175018310547,eq,band,,x0,,
20,16,0,Creditor,36.75,73.89605712890625,55.323028564453125,label,labeled,creditor_remarks,x0,,
20,16,1,Remarks:,76.23486328125,118.47369384765625,97.35427856445312,label,labeled,creditor_remarks,x0,,
20,16,2,--,172.875,178.66000366210938,175.7675018310547,tu,labeled,creditor_remarks,x0,,
20,16,3,Account,309.0,341.8668518066406,325.4334259033203,xp,labeled,creditor_remarks,x0,,
20,16,4,has,344.208984375,358.47503662109375,351.3420104980469,xp,labeled,creditor_remarks,x0,,
20,16,5,been,360.8203125,381.37493896484375,371.0976257324219,xp,labeled,creditor_remarks,x0,,
20,16,6,closed,383.7158203125,409.7954406738281,396.75563049316406,xp,labeled,creditor_remarks,x0,,
20,16,7,due,412.13525390625,427.7461853027344,419.9407196044922,xp,labeled,creditor_remarks,x0,,
20,16,8,to,430.0869140625,438.37115478515625,434.2290344238281,xp,labeled,creditor_remarks,x0,,
20,16,9,--,445.125,450.9100036621094,448.0175018310547,eq,labeled,creditor_remarks,x0,,
20,17,,inactivity.,309.0,345.8895568847656,327.4447784423828,xp,heading_check,,x0,,
20,17,,inactivity.,309.0,345.8895568847656,327.4447784423828,xp,band,,x0,,
20,17,0,inactivity.,309.0,345.8895568847656,327.4447784423828,xp,cont,creditor_remarks,x0,,
20,18,,Unpaid,309.0,338.3008117675781,323.65040588378906,xp,heading_check,,x0,,
20,18,,Unpaid,309.0,338.3008117675781,323.65040588378906,xp,band,,x0,,
20,18,,balance,340.640625,372.0982360839844,356.3694305419922,xp,band,,x0,,
20,18,,reported,374.43896484375,410.3315734863281,392.38526916503906,xp,band,,x0,,
20,18,,as,412.67138671875,421.62445068359375,417.1479187011719,xp,band,,x0,,
20,18,,a,423.9697265625,428.730712890625,426.3502197265625,xp,band,,x0,,
20,18,0,Unpaid,309.0,338.3008117675781,323.65040588378906,xp,cont,creditor_remarks,x0,,
20,18,1,balance,340.640625,372.0982360839844,356.3694305419922,xp,cont,creditor_remarks,x0,,
20,18,2,reported,374.43896484375,410.3315734863281,392.38526916503906,xp,cont,creditor_remarks,x0,,
20,18,3,as,412.67138671875,421.62445068359375,417.1479187011719,xp,cont,creditor_remarks,x0,,
20,18,4,a,423.9697265625,428.730712890625,426.3502197265625,xp,cont,creditor_remarks,x0,,
20,19,,loss,309.0,324.68988037109375,316.8449401855469,xp,heading_check,,x0,,
20,19,,loss,309.0,324.68988037109375,316.8449401855469,xp,band,,x0,,
20,19,,by,327.03515625,336.51409912109375,331.7746276855469,xp,band,,x0,,
20,19,,the,338.86083984375,352.1250915527344,345.4929656982422,xp,band,,x0,,
20,19,,credit,354.4658203125,377.5856018066406,366.0257110595703,xp,band,,x0,,
20,19,,grantor.,379.927734375,412.1195373535156,396.0236358642578,xp,band,,x0,,
20,19,0,loss,309.0,324.68988037109375,316.8449401855469,xp,cont,creditor_remarks,x0,,
20,19,1,by,327.03515625,336.51409912109375,331.7746276855469,xp,cont,creditor_remarks,x0,,
20,19,2,the,338.86083984375,352.1250915527344,345.4929656982422,xp,cont,creditor_remarks,x0,,
20,19,3,credit,354.4658203125,377.5856018066406,366.0257110595703,xp,cont,creditor_remarks,x0,,
20,19,4,grantor.,379.927734375,412.1195373535156,396.0236358642578,xp,cont,creditor_remarks,x0,,
20,20,,Payment,36.75,76.93285369873047,56.841426849365234,label,heading_check,,x0,,
20,20,,Amount:,79.271484375,118.19244384765625,98.73196411132812,label,heading_check,,x0,,
20,20,,--,172.875,178.66000366210938,175.7675018310547,tu,heading_check,,x0,,
20,20,,Payment,36.75,76.93285369873047,56.841426849365234,label,band,,x0,,
20,20,,Amount:,79.271484375,118.19244384765625,98.73196411132812,label,band,,x0,,
20,20,,--,172.875,178.66000366210938,175.7675018310547,tu,band,,x0,,
20,20,,$0,309.0,319.2672119140625,314.13360595703125,xp,band,,x0,,
20,20,,--,445.125,450.9100036621094,448.0175018310547,eq,band,,x0,,
20,20,0,Payment,36.75,76.93285369873047,56.841426849365234,label,labeled,payment_amount,x0,,
20,20,1,Amount:,79.271484375,118.19244384765625,98.73196411132812,label,labeled,payment_amount,x0,,
20,20,2,--,172.875,178.66000366210938,175.7675018310547,tu,labeled,payment_amount,x0,,
20,20,3,$0,309.0,319.2672119140625,314.13360595703125,xp,labeled,payment_amount,x0,,
20,20,4,--,445.125,450.9100036621094,448.0175018310547,eq,labeled,payment_amount,x0,,
20,21,,Last,36.75,55.65013885498047,46.200069427490234,label,heading_check,,x0,,
20,21,,Payment:,57.98876953125,100.73736572265625,79.36306762695312,label,heading_check,,x0,,
20,21,,--,172.875,178.66000366210938,175.7675018310547,tu,heading_check,,x0,,
20,21,,Last,36.75,55.65013885498047,46.200069427490234,label,band,,x0,,
20,21,,Payment:,57.98876953125,100.73736572265625,79.36306762695312,label,band,,x0,,
20,21,,--,172.875,178.66000366210938,175.7675018310547,tu,band,,x0,,
20,21,,13.9.2024,309.0,349.2423095703125,329.12115478515625,xp,band,,x0,,
20,21,,--,445.125,450.9100036621094,448.0175018310547,eq,band,,x0,,
20,21,0,Last,36.75,55.65013885498047,46.200069427490234,label,labeled,last_payment,x0,,
20,21,1,Payment:,57.98876953125,100.73736572265625,79.36306762695312,label,labeled,last_payment,x0,,
20,21,2,--,172.875,178.66000366210938,175.7675018310547,tu,labeled,last_payment,x0,,
20,21,3,13.9.2024,309.0,349.2423095703125,329.12115478515625,xp,labeled,last_payment,x0,,
20,21,4,--,445.125,450.9100036621094,448.0175018310547,eq,labeled,last_payment,x0,,
20,22,,Term,36.75,60.195213317871094,48.47260665893555,label,heading_check,,x0,,
20,22,,Length:,62.54150390625,96.32965087890625,79.43557739257812,label,heading_check,,x0,,
20,22,,--,172.875,178.66000366210938,175.7675018310547,tu,heading_check,,x0,,
20,22,,Term,36.75,60.195213317871094,48.47260665893555,label,band,,x0,,
20,22,,Length:,62.54150390625,96.32965087890625,79.43557739257812,label,band,,x0,,
20,22,,--,172.875,178.66000366210938,175.7675018310547,tu,band,,x0,,
20,22,,--,309.0,314.7850036621094,311.8925018310547,xp,band,,x0,,
20,22,,--,445.125,450.9100036621094,448.0175018310547,eq,band,,x0,,
20,22,0,Term,36.75,60.195213317871094,48.47260665893555,label,labeled,term_length,x0,,
20,22,1,Length:,62.54150390625,96.32965087890625,79.43557739257812,label,labeled,term_length,x0,,
20,22,2,--,172.875,178.66000366210938,175.7675018310547,tu,labeled,term_length,x0,,
20,22,3,--,309.0,314.7850036621094,311.8925018310547,xp,labeled,term_length,x0,,
20,22,4,--,445.125,450.9100036621094,448.0175018310547,eq,labeled,term_length,x0,,
20,23,,Past,36.75,56.21703338623047,46.483516693115234,label,heading_check,,x0,,
20,23,,Due,58.5556640625,76.44281005859375,67.49923706054688,label,heading_check,,x0,,
20,23,,Amount:,78.7880859375,117.70904541015625,98.24856567382812,label,heading_check,,x0,,
20,23,,--,172.875,178.66000366210938,175.7675018310547,tu,heading_check,,x0,,
20,23,,Past,36.75,56.21703338623047,46.483516693115234,label,band,,x0,,
20,23,,Due,58.5556640625,76.44281005859375,67.49923706054688,label,band,,x0,,
20,23,,Amount:,78.7880859375,117.70904541015625,98.24856567382812,label,band,,x0,,
20,23,,--,172.875,178.66000366210938,175.7675018310547,tu,band,,x0,,
20,23,,"$12,091",309.0,341.7496337890625,325.37481689453125,xp,band,,x0,,
20,23,,--,445.125,450.9100036621094,448.0175018310547,eq,band,,x0,,
20,23,0,Past,36.75,56.21703338623047,46.483516693115234,label,labeled,past_due_amount,x0,,
20,23,1,Due,58.5556640625,76.44281005859375,67.49923706054688,label,labeled,past_due_amount,x0,,
20,23,2,Amount:,78.7880859375,117.70904541015625,98.24856567382812,label,labeled,past_due_amount,x0,,
20,23,3,--,172.875,178.66000366210938,175.7675018310547,tu,labeled,past_due_amount,x0,,
20,23,4,"$12,091",309.0,341.7496337890625,325.37481689453125,xp,labeled,past_due_amount,x0,,
20,23,5,--,445.125,450.9100036621094,448.0175018310547,eq,labeled,past_due_amount,x0,,
20,24,,Account,36.75,73.52269744873047,55.136348724365234,label,heading_check,,x0,,
20,24,,Type:,75.861328125,99.77056884765625,87.81594848632812,label,heading_check,,x0,,
20,24,,--,172.875,178.66000366210938,175.7675018310547,tu,heading_check,,x0,,
20,24,,Account,36.75,73.52269744873047,55.136348724365234,label,band,,x0,,
20,24,,Type:,75.861328125,99.77056884765625,87.81594848632812,label,band,,x0,,
20,24,,--,172.875,178.66000366210938,175.7675018310547,tu,band,,x0,,
20,24,,Credit,309.0,333.4293518066406,321.2146759033203,xp,band,,x0,,
20,24,,Card,335.771484375,354.9824523925781,345.37696838378906,xp,band,,x0,,
20,24,,--,445.125,450.9100036621094,448.0175018310547,eq,band,,x0,,
20,24,0,Account,36.75,73.52269744873047,55.136348724365234,label,labeled,account_type,x0,,
20,24,1,Type:,75.861328125,99.77056884765625,87.81594848632812,label,labeled,account_type,x0,,
20,24,2,--,172.875,178.66000366210938,175.7675018310547,tu,labeled,account_type,x0,,
